Timestamp,RTU: Supply Air Temperature,RTU: Return Air Temperature,RTU: Supply Air Volumetric Flow Rate,RTU: Circuit 1 Discharge Temperature,RTU: Circuit 2 Discharge Temperature
2017-08-27 20:30:00,54.1,71.19,4380.0,132.6,138.1
2017-08-27 20:31:00,54.6,71.14,4375.0,134.5,130.3
2017-08-27 20:32:00,54.85,71.1,4378.0,135.1,123.5
2017-08-27 20:33:00,55.1,71.11,4382.0,135.5,117.0
2017-08-27 20:34:00,55.2,71.1,4386.0,135.6,110.9
2017-08-27 20:35:00,55.37,71.07,4383.0,135.6,106.2
2017-08-27 20:36:00,55.43,71.11,4377.0,135.5,101.7
2017-08-27 20:37:00,55.51,71.08,4381.0,135.5,98.2
2017-08-27 20:38:00,55.56,71.16,4370.0,135.4,95.3
2017-08-27 20:39:00,55.59,71.18,4384.0,135.5,92.8
2017-08-27 20:40:00,55.67,71.25,4377.0,135.5,90.8
2017-08-27 20:41:00,55.71,71.24,4371.0,135.5,88.8
2017-08-27 20:42:00,55.74,71.28,4379.0,135.5,87.1
2017-08-27 20:43:00,55.74,71.29,4377.0,135.6,85.9
2017-08-27 20:44:00,55.8,71.37,4376.0,135.6,84.9
2017-08-27 20:45:00,55.83,71.4,4382.0,135.6,84.0
2017-08-27 20:46:00,54.13,71.42,4394.0,136.4,103.1
2017-08-27 20:47:00,51.81,71.39,4416.0,133.8,130.4
2017-08-27 20:48:00,50.82,71.33,4412.0,132.8,141.0
2017-08-27 20:49:00,52.05,71.25,4397.0,131.2,141.9
2017-08-27 20:50:00,54.24,71.16,4380.0,131.5,133.2
2017-08-27 20:51:00,54.51,71.13,4382.0,133.0,125.9
2017-08-27 20:52:00,54.78,71.06,4400.0,133.6,118.9
2017-08-27 20:53:00,54.98,71.04,4382.0,134.1,112.2
2017-08-27 20:54:00,55.09,71.01,4380.0,134.4,106.6
2017-08-27 20:55:00,55.23,71.03,4389.0,134.6,102.0
2017-08-27 20:56:00,55.29,71.0,4384.0,134.7,98.2
2017-08-27 20:57:00,55.33,71.02,4382.0,134.9,95.0
2017-08-27 20:58:00,55.39,70.99,4381.0,134.9,92.4
2017-08-27 20:59:00,55.43,70.98,4384.0,134.8,90.1
2017-08-27 21:00:00,55.44,70.99,4378.0,134.7,88.3
2017-08-27 21:01:00,55.44,71.01,4382.0,134.7,86.8
2017-08-27 21:02:00,55.5,71.02,4389.0,134.7,85.5
2017-08-27 21:03:00,55.48,70.98,4386.0,134.8,84.5
2017-08-27 21:04:00,55.52,70.96,4389.0,134.9,83.7
2017-08-27 21:05:00,55.55,70.95,4384.0,134.7,83.0
2017-08-27 21:06:00,55.52,70.95,4375.0,134.6,82.4
2017-08-27 21:07:00,55.53,70.92,4384.0,134.4,81.8
2017-08-27 21:08:00,55.54,70.94,4379.0,134.2,81.4
2017-08-27 21:09:00,55.52,70.95,4393.0,134.2,81.0
2017-08-27 21:10:00,55.54,70.99,4379.0,134.2,80.7
2017-08-27 21:11:00,55.55,70.98,4390.0,134.1,80.4
2017-08-27 21:12:00,55.56,70.96,4378.0,134.1,80.2
2017-08-27 21:13:00,55.56,70.92,4380.0,134.1,80.0
2017-08-27 21:14:00,55.55,70.95,4384.0,134.1,80.5
2017-08-27 21:15:00,53.1,70.88,4414.0,134.5,109.0
2017-08-27 21:16:00,51.25,70.91,4419.0,131.9,131.6
2017-08-27 21:17:00,50.34,70.85,4416.0,131.1,140.7
2017-08-27 21:18:00,52.58,70.79,4397.0,129.2,138.7
2017-08-27 21:19:00,53.97,70.76,4383.0,130.8,130.2
2017-08-27 21:20:00,54.25,70.68,4381.0,132.1,123.2
2017-08-27 21:21:00,53.32,70.71,4405.0,133.7,116.4
2017-08-27 21:22:00,50.89,70.64,4426.0,132.2,132.0
2017-08-27 21:23:00,49.89,70.58,4425.0,131.1,140.2
2017-08-27 21:24:00,51.37,70.53,4403.0,129.3,139.8
2017-08-27 21:25:00,53.52,70.52,4394.0,129.7,131.2
2017-08-27 21:26:00,53.84,70.5,4391.0,131.3,123.9
2017-08-27 21:27:00,54.12,70.48,4381.0,132.0,117.1
2017-08-27 21:28:00,54.31,70.51,4378.0,132.4,110.4
2017-08-27 21:29:00,54.45,70.48,4391.0,132.5,105.0
2017-08-27 21:30:00,54.57,70.52,4389.0,132.7,100.4
2017-08-27 21:31:00,54.65,70.53,4389.0,132.9,96.4
2017-08-27 21:32:00,54.71,70.54,4389.0,132.7,93.2
2017-08-27 21:33:00,56.83,70.56,4367.0,132.2,91.2
2017-08-27 21:36:00,61.37,70.75,4356.0,119.3,88.9
2017-08-27 21:37:00,58.12,70.8,4371.0,126.2,87.2
2017-08-27 21:38:00,57.32,70.84,3910.0,128.2,85.6
2017-08-29 06:43:00,67.06,73.93,4311.0,85.4,75.99
2017-08-29 06:44:00,62.85,73.85,4355.0,118.0,73.95
2017-08-29 06:45:00,61.12,73.8,4368.0,140.4,72.85
2017-08-29 06:46:00,59.62,73.75,4382.0,156.5,111.2
2017-08-29 06:47:00,63.75,73.69,4330.0,159.6,150.1
2017-08-29 07:01:00,73.79,73.66,4270.0,115.4,112.4
2017-08-29 07:02:00,67.15,73.73,4324.0,127.3,108.0
2017-08-29 07:03:00,62.75,73.67,4348.0,130.8,104.1
2017-08-29 07:04:00,60.57,73.61,4347.0,132.9,102.8
2017-08-29 07:05:00,56.91,73.51,4385.0,135.9,127.6
2017-08-29 07:06:00,55.06,73.37,4391.0,140.2,146.8
2017-08-29 07:07:00,54.25,73.19,4395.0,142.7,154.8
2017-08-29 07:08:00,53.73,73.06,4399.0,144.0,157.9
2017-08-29 07:09:00,53.28,72.93,4391.0,144.4,158.8
2017-08-29 07:10:00,52.94,72.78,4399.0,144.2,158.7
2017-08-29 07:11:00,52.59,72.57,4403.0,143.9,158.3
2017-08-29 07:12:00,52.29,72.41,4401.0,143.7,157.8
2017-08-29 07:13:00,52.06,72.21,4411.0,143.6,157.4
2017-08-29 07:14:00,51.81,72.09,4403.0,143.4,157.0
2017-08-29 07:15:00,54.54,71.93,4367.0,139.5,150.0
2017-08-29 07:16:00,55.33,71.82,4364.0,135.0,139.5
2017-08-29 07:17:00,55.31,71.69,4390.0,132.2,129.6
2017-08-29 07:18:00,53.32,71.62,4394.0,133.2,124.7
2017-08-29 07:19:00,51.77,71.52,4406.0,135.5,142.0
2017-08-29 07:20:00,51.26,71.43,4405.0,138.7,150.3
2017-08-29 07:21:00,50.95,71.31,4410.0,140.3,153.4
2017-08-29 07:22:00,50.68,71.2,4410.0,141.0,154.5
2017-08-29 07:23:00,53.67,71.1,4379.0,137.1,147.5
2017-08-29 07:24:00,54.37,71.01,4377.0,133.2,137.2
2017-08-29 07:25:00,54.41,70.93,4370.0,131.0,127.6
2017-08-29 07:26:00,52.37,70.84,4399.0,131.7,124.6
2017-08-29 07:27:00,50.88,70.79,4414.0,134.7,141.6
2017-08-29 07:28:00,50.44,70.7,4410.0,138.0,150.0
2017-08-29 07:29:00,51.62,70.66,4398.0,138.6,150.3
2017-08-29 07:30:00,53.85,70.53,4371.0,134.1,140.5
2017-08-29 07:31:00,53.95,70.49,4379.0,131.7,131.1
2017-08-29 07:32:00,54.1,70.45,4376.0,130.7,120.3
2017-08-29 07:33:00,51.67,70.36,4402.0,131.4,126.6
2017-08-29 07:34:00,50.46,70.31,4406.0,135.0,142.8
2017-08-29 07:35:00,50.17,70.22,4415.0,137.9,149.9
2017-08-29 07:36:00,53.23,70.21,4371.0,134.4,143.0
2017-08-29 07:37:00,53.63,70.14,4372.0,132.1,133.6
2017-08-29 07:38:00,53.79,70.1,4389.0,130.5,124.9
2017-08-29 07:39:00,53.84,70.04,4380.0,130.1,117.6
2017-08-29 07:40:00,53.43,70.02,4382.0,130.2,111.4
2017-08-29 07:41:00,50.96,69.99,4404.0,131.6,130.3
2017-08-29 07:42:00,50.02,69.93,4415.0,135.4,144.9
2017-08-29 07:43:00,50.71,69.83,4401.0,137.6,148.8
2017-08-29 07:44:00,53.25,69.77,4389.0,133.3,140.2
2017-08-29 07:45:00,53.35,69.79,4384.0,131.3,131.1
2017-08-29 07:46:00,53.55,69.78,4394.0,130.0,122.8
2017-08-29 07:47:00,52.28,69.71,4396.0,130.7,117.4
2017-08-29 07:48:00,50.26,69.69,4409.0,132.3,136.8
2017-08-29 07:49:00,49.64,69.66,4422.0,136.1,147.5
2017-08-29 07:50:00,51.48,69.58,4402.0,135.4,146.5
2017-08-29 07:51:00,53.09,69.59,4381.0,132.7,136.7
2017-08-29 07:52:00,53.22,69.48,4381.0,130.6,128.0
2017-08-29 07:55:00,59.89,69.56,4352.0,123.0,113.4
2017-08-29 07:56:00,57.5,69.69,4368.0,117.4,110.0
2017-08-29 07:57:00,55.77,69.69,4380.0,124.3,105.6
2017-08-29 07:58:00,55.15,69.69,4383.0,126.8,102.5
2017-08-29 07:59:00,54.88,69.67,4388.0,128.6,100.0
2017-08-29 08:00:00,54.83,69.69,4382.0,129.3,98.1
2017-08-29 08:01:00,54.71,69.65,4382.0,129.4,96.7
2017-08-29 08:02:00,54.72,69.67,4389.0,129.4,95.8
2017-08-29 08:05:00,61.35,69.79,4352.0,120.0,92.1
2017-08-29 08:06:00,58.77,69.84,4359.0,118.8,91.5
2017-08-29 08:07:00,56.92,69.92,4386.0,126.0,92.0
2017-08-29 08:08:00,56.1,69.96,4384.0,128.7,92.4
2017-08-29 08:09:00,55.79,69.96,4382.0,130.2,92.7
2017-08-29 08:10:00,55.65,70.0,4386.0,130.9,93.1
2017-08-29 08:11:00,55.63,69.96,4384.0,131.0,93.4
2017-08-29 08:12:00,55.54,69.99,4384.0,131.1,93.7
2017-08-29 08:13:00,56.71,70.01,4386.0,130.1,93.8
2017-08-29 08:16:00,62.43,70.1,4332.0,115.1,90.7
2017-08-29 08:17:00,58.97,70.19,4374.0,124.8,91.2
2017-08-29 08:18:00,57.37,70.19,4385.0,128.7,92.5
2017-08-29 08:19:00,56.15,70.21,4392.0,131.7,98.1
2017-08-29 08:20:00,53.3,70.15,4406.0,134.8,130.1
2017-08-29 08:21:00,52.17,70.14,4411.0,139.5,148.1
2017-08-29 08:22:00,52.87,70.1,4403.0,141.9,152.8
2017-08-29 08:23:00,55.16,70.06,4380.0,138.4,143.8
2017-08-29 08:24:00,55.13,69.96,4388.0,135.7,134.6
2017-08-29 08:25:00,55.23,69.96,4380.0,134.2,126.2
2017-08-29 08:26:00,55.29,70.0,4381.0,133.5,119.3
2017-08-29 08:27:00,55.37,69.93,4388.0,133.2,113.9
2017-08-29 08:28:00,55.42,69.94,4384.0,132.9,109.9
2017-08-29 08:29:00,55.42,69.93,4387.0,132.7,106.8
2017-08-29 08:30:00,55.47,69.95,4386.0,132.5,104.5
2017-08-29 08:31:00,55.5,69.96,4385.0,132.3,102.8
2017-08-29 08:32:00,55.51,69.96,4381.0,132.2,101.6
2017-08-29 08:33:00,55.49,69.92,4384.0,132.3,100.7
2017-08-29 08:34:00,55.49,69.88,4388.0,132.4,100.2
2017-08-29 08:35:00,55.53,69.95,4387.0,132.4,99.8
2017-08-29 08:36:00,55.55,69.93,4391.0,132.4,99.5
2017-08-29 08:37:00,55.55,69.92,4379.0,132.5,99.3
2017-08-29 08:38:00,55.58,69.89,4380.0,132.6,99.2
2017-08-29 08:39:00,55.59,69.89,4380.0,132.7,99.1
2017-08-29 08:40:00,55.61,69.88,4384.0,132.6,99.1
2017-08-29 08:41:00,55.62,69.89,4388.0,132.7,99.2
2017-08-29 08:42:00,55.61,69.94,4380.0,132.7,99.2
2017-08-29 08:43:00,55.63,69.93,4375.0,132.8,99.2
2017-08-29 08:44:00,55.61,69.98,4382.0,132.8,99.2
2017-08-29 08:45:00,55.58,69.98,4377.0,132.8,99.3
2017-08-29 08:46:00,55.58,69.98,4385.0,132.8,99.3
2017-08-29 08:47:00,55.54,69.96,4379.0,132.8,99.3
2017-08-29 08:48:00,55.59,69.95,4384.0,132.8,99.4
2017-08-29 08:49:00,55.54,69.93,4390.0,133.0,99.5
2017-08-29 08:50:00,55.55,69.98,4375.0,133.0,99.6
2017-08-29 08:51:00,55.59,69.94,4379.0,133.1,99.6
2017-08-29 08:52:00,55.61,69.99,4370.0,133.0,99.7
2017-08-29 08:53:00,55.54,69.97,4379.0,133.1,99.8
2017-08-29 08:54:00,55.54,69.96,4384.0,133.3,99.9
2017-08-29 08:55:00,55.54,69.96,4388.0,133.4,100.0
2017-08-29 08:56:00,55.58,69.94,4394.0,133.4,100.1
2017-08-29 08:57:00,55.56,69.94,4386.0,133.4,100.0
2017-08-29 08:58:00,55.57,69.99,4387.0,133.4,100.0
2017-08-29 08:59:00,55.56,69.98,4382.0,133.3,100.0
2017-08-29 09:00:00,56.24,70.01,4388.0,132.7,99.7
2017-08-29 09:03:00,62.87,70.16,4339.0,117.4,95.4
2017-08-29 09:04:00,59.45,70.19,4362.0,125.9,95.4
2017-08-29 09:05:00,57.6,70.27,4375.0,130.5,96.2
2017-08-29 09:06:00,56.87,70.31,4373.0,133.3,96.5
2017-08-29 09:07:00,56.59,70.31,4379.0,134.4,97.0
2017-08-29 09:08:00,56.48,70.26,4387.0,134.9,97.5
2017-08-29 09:09:00,56.35,70.29,4388.0,135.2,98.0
2017-08-29 09:10:00,56.35,70.35,4384.0,135.3,98.4
2017-08-29 09:11:00,56.25,70.32,4384.0,135.3,98.7
2017-08-29 09:12:00,56.32,70.33,4387.0,135.3,99.0
2017-08-29 09:13:00,56.2,70.3,4381.0,135.3,99.1
2017-08-29 09:14:00,56.23,70.31,4378.0,135.3,99.1
2017-08-29 09:15:00,56.16,70.32,4381.0,135.3,99.2
2017-08-29 09:16:00,56.21,70.28,4383.0,135.3,99.3
2017-08-29 09:17:00,55.54,70.31,4372.0,136.1,106.2
2017-08-29 09:18:00,53.14,70.27,4405.0,138.9,136.5
2017-08-29 09:19:00,52.24,70.29,4414.0,143.6,152.4
2017-08-29 09:20:00,53.2,70.18,4406.0,145.3,155.2
2017-08-29 09:21:00,55.3,70.25,4389.0,141.8,145.4
2017-08-29 09:22:00,55.34,70.23,4374.0,138.9,136.5
2017-08-29 09:23:00,55.42,70.19,4386.0,137.7,128.0
2017-08-29 09:24:00,55.58,70.2,4384.0,137.2,120.6
2017-08-29 09:25:00,55.66,70.19,4389.0,136.9,115.4
2017-08-29 09:26:00,55.72,70.18,4380.0,136.8,111.5
2017-08-29 09:27:00,55.84,70.22,4380.0,136.5,108.7
2017-08-29 09:28:00,55.91,70.15,4382.0,136.7,106.8
2017-08-29 09:29:00,55.94,70.17,4385.0,136.6,105.4
2017-08-29 09:30:00,55.84,70.25,4373.0,136.7,105.2
2017-08-29 09:31:00,53.37,70.27,4411.0,139.0,132.4
2017-08-29 09:32:00,52.3,70.26,4411.0,143.7,151.5
2017-08-29 09:33:00,52.42,70.23,4410.0,146.8,158.1
2017-08-29 09:34:00,55.14,70.2,4377.0,143.7,150.1
2017-08-29 09:35:00,55.23,70.2,4379.0,140.8,140.7
2017-08-29 09:36:00,55.42,70.2,4378.0,139.1,132.1
2017-08-29 09:37:00,55.58,70.23,4383.0,138.9,124.2
2017-08-29 09:38:00,55.7,70.23,4382.0,138.7,118.5
2017-08-29 09:39:00,55.78,70.23,4383.0,138.3,114.4
2017-08-29 09:40:00,55.83,70.33,4379.0,138.0,111.1
2017-08-29 09:41:00,55.86,70.34,4380.0,137.4,108.7
2017-08-29 09:42:00,55.95,70.37,4374.0,137.1,106.8
2017-08-29 09:43:00,55.96,70.33,4386.0,136.9,105.3
2017-08-29 09:44:00,54.24,70.4,4391.0,138.4,121.5
2017-08-29 09:45:00,52.43,70.37,4416.0,142.2,146.6
2017-08-29 09:46:00,51.89,70.39,4419.0,146.0,157.3
2017-08-29 09:47:00,54.46,70.32,4393.0,144.7,153.2
2017-08-29 09:48:00,55.14,70.33,4384.0,141.4,143.2
2017-08-29 09:49:00,55.25,70.33,4391.0,139.0,134.3
2017-08-29 09:50:00,55.41,70.31,4384.0,138.2,125.6
2017-08-29 09:51:00,55.46,70.32,4382.0,137.7,119.0
2017-08-29 09:52:00,55.6,70.35,4384.0,137.2,114.1
2017-08-29 09:53:00,55.67,70.39,4398.0,136.9,110.5
2017-08-29 09:54:00,55.73,70.4,4386.0,137.0,108.0
2017-08-29 09:55:00,55.83,70.38,4382.0,137.3,106.4
2017-08-29 09:56:00,55.91,70.44,4390.0,137.5,105.2
2017-08-29 09:57:00,55.93,70.43,4388.0,137.3,104.3
2017-08-29 09:58:00,54.74,70.45,4396.0,138.0,115.1
2017-08-29 09:59:00,52.62,70.5,4421.0,141.0,143.3
2017-08-29 10:00:00,51.96,70.46,4419.0,146.0,157.1
2017-08-29 10:01:00,53.85,70.42,4397.0,146.1,156.8
2017-08-29 10:02:00,55.14,70.4,4378.0,143.2,146.9
2017-08-29 10:03:00,55.34,70.48,4388.0,140.5,138.2
2017-08-29 10:04:00,55.47,70.44,4385.0,139.9,130.2
2017-08-29 10:05:00,55.65,70.47,4394.0,139.8,123.1
2017-08-29 10:06:00,55.81,70.51,4386.0,139.8,117.9
2017-08-29 10:07:00,55.86,70.52,4386.0,139.3,114.1
2017-08-29 10:08:00,55.98,70.55,4383.0,139.0,111.5
2017-08-29 10:09:00,56.04,70.53,4371.0,139.2,109.5
2017-08-29 10:10:00,56.1,70.67,4375.0,138.9,108.0
2017-08-29 10:11:00,56.14,70.62,4389.0,138.6,106.8
2017-08-29 10:12:00,56.18,70.65,4384.0,138.6,105.9
2017-08-29 10:13:00,56.2,70.72,4384.0,138.5,105.4
2017-08-29 10:14:00,54.06,70.75,4406.0,139.9,127.1
2017-08-29 10:15:00,52.62,70.74,4418.0,144.8,150.7
2017-08-29 10:16:00,52.15,70.67,4416.0,148.7,160.8
2017-08-29 10:17:00,55.1,70.7,4385.0,146.9,154.7
2017-08-29 10:18:00,55.53,70.66,4380.0,143.9,145.5
2017-08-29 10:19:00,55.71,70.7,4386.0,142.0,136.6
2017-08-29 10:20:00,55.92,70.69,4381.0,141.3,128.4
2017-08-29 10:21:00,56.03,70.71,4386.0,140.6,122.0
2017-08-29 10:22:00,56.16,70.76,4377.0,140.0,117.3
2017-08-29 10:23:00,56.25,70.78,4385.0,140.1,114.0
2017-08-29 10:24:00,56.36,70.8,4378.0,140.4,111.7
2017-08-29 10:25:00,56.45,70.78,4380.0,140.2,110.1
2017-08-29 10:26:00,56.5,70.82,4386.0,140.2,108.9
2017-08-29 10:27:00,56.57,70.85,4376.0,139.9,107.9
2017-08-29 10:28:00,56.6,70.92,4383.0,139.6,107.0
2017-08-29 10:29:00,56.62,70.95,4376.0,139.7,106.5
2017-08-29 10:30:00,54.56,71.01,4407.0,142.0,129.7
2017-08-29 10:31:00,53.15,70.96,4407.0,147.3,153.5
2017-08-29 10:32:00,52.74,70.99,4409.0,150.9,163.4
2017-08-29 10:33:00,54.94,70.95,4382.0,149.9,160.0
2017-08-29 10:34:00,55.88,70.91,4387.0,146.6,149.7
2017-08-29 10:35:00,56.08,70.97,4379.0,143.6,140.7
2017-08-29 10:36:00,56.25,70.96,4389.0,142.9,131.7
2017-08-29 10:37:00,56.39,71.02,4385.0,142.4,124.8
2017-08-29 10:38:00,56.51,71.0,4383.0,142.4,119.9
2017-08-29 10:39:00,56.61,71.05,4377.0,142.5,116.4
2017-08-29 10:40:00,56.72,71.07,4378.0,142.2,114.0
2017-08-29 10:41:00,56.74,71.1,4377.0,142.2,112.1
2017-08-29 10:42:00,56.83,71.12,4382.0,142.1,110.8
2017-08-29 10:43:00,56.9,71.17,4378.0,142.0,109.8
2017-08-29 10:44:00,56.92,71.15,4379.0,141.9,109.0
2017-08-29 10:45:00,57.01,71.26,4382.0,142.0,108.5
2017-08-29 10:46:00,57.01,71.22,4370.0,142.4,108.2
2017-08-29 10:47:00,57.08,71.3,4368.0,142.6,107.8
2017-08-29 10:48:00,57.06,71.31,4377.0,141.9,107.4
2017-08-29 10:49:00,57.12,71.37,4381.0,141.6,107.4
2017-08-29 10:50:00,55.04,71.4,4397.0,144.5,132.3
2017-08-29 10:51:00,53.64,71.39,4407.0,150.1,156.4
2017-08-29 10:52:00,53.2,71.38,4411.0,153.5,165.8
2017-08-29 10:53:00,55.45,71.32,4386.0,152.8,162.2
2017-08-29 10:54:00,56.28,71.34,4383.0,149.1,151.9
2017-08-29 10:55:00,56.42,71.32,4391.0,145.3,142.5
2017-08-29 10:56:00,56.55,71.37,4370.0,144.2,133.4
2017-08-29 10:57:00,56.73,71.36,4381.0,144.0,126.4
2017-08-29 10:58:00,56.79,71.36,4376.0,143.3,121.1
2017-08-29 10:59:00,56.9,71.41,4376.0,142.8,117.3
2017-08-29 11:00:00,56.96,71.46,4382.0,142.6,114.5
2017-08-29 11:01:00,57.05,71.53,4373.0,142.4,112.6
2017-08-29 11:02:00,57.11,71.53,4378.0,142.6,111.2
2017-08-29 11:03:00,57.18,71.57,4375.0,142.6,110.2
2017-08-29 11:04:00,57.18,71.6,4378.0,142.2,109.2
2017-08-29 11:05:00,57.2,71.61,4377.0,141.9,108.5
2017-08-29 11:06:00,57.28,71.65,4381.0,142.1,108.1
2017-08-29 11:07:00,57.33,71.65,4376.0,142.7,107.8
2017-08-29 11:08:00,57.38,71.66,4377.0,143.0,107.7
2017-08-29 11:09:00,57.42,71.69,4378.0,143.2,107.7
2017-08-29 11:10:00,57.44,71.69,4382.0,143.1,107.5
2017-08-29 11:11:00,57.51,71.67,4377.0,143.0,107.5
2017-08-29 11:12:00,57.57,71.73,4375.0,143.8,107.7
2017-08-29 11:13:00,57.65,71.77,4366.0,144.4,107.8
2017-08-29 11:14:00,57.63,71.81,4376.0,143.9,107.8
2017-08-29 11:15:00,57.69,71.83,4370.0,143.6,107.9
2017-08-29 11:16:00,57.69,71.85,4374.0,143.9,107.9
2017-08-29 11:17:00,57.76,71.84,4373.0,143.9,107.9
2017-08-29 11:18:00,57.7,71.86,4374.0,144.2,108.8
2017-08-29 11:19:00,55.49,71.86,4396.0,147.0,137.1
2017-08-29 11:20:00,54.14,71.89,4396.0,151.8,158.2
2017-08-29 11:21:00,53.77,71.89,4399.0,154.9,166.9
2017-08-29 11:22:00,53.6,71.89,4391.0,157.2,170.7
2017-08-29 11:23:00,53.93,71.82,4399.0,158.4,171.5
2017-08-29 11:24:00,56.68,71.8,4364.0,153.6,162.3
2017-08-29 11:25:00,56.86,71.78,4371.0,150.1,152.3
2017-08-29 11:26:00,56.94,71.82,4371.0,147.9,142.1
2017-08-29 11:27:00,57.06,71.87,4367.0,146.2,133.0
2017-08-29 11:28:00,57.14,71.86,4371.0,145.0,126.2
2017-08-29 11:29:00,57.24,71.93,4372.0,144.4,121.1
2017-08-29 11:30:00,57.33,71.93,4374.0,144.3,117.4
2017-08-29 11:31:00,57.38,71.93,4372.0,144.5,114.8
2017-08-29 11:32:00,57.43,71.97,4360.0,144.5,112.9
2017-08-29 11:33:00,57.52,72.03,4365.0,144.1,111.4
2017-08-29 11:34:00,57.53,71.97,4365.0,144.0,110.3
2017-08-29 11:35:00,57.69,72.01,4370.0,144.3,109.8
2017-08-29 11:36:00,57.75,72.02,4371.0,145.2,109.6
2017-08-29 11:37:00,57.8,72.08,4363.0,145.7,109.6
2017-08-29 11:38:00,57.81,72.04,4371.0,145.3,109.4
2017-08-29 11:39:00,57.87,72.12,4368.0,145.1,109.4
2017-08-29 11:40:00,57.87,72.09,4378.0,145.2,109.4
2017-08-29 11:41:00,57.98,72.13,4367.0,145.8,109.5
2017-08-29 11:42:00,57.99,72.18,4363.0,145.7,109.5
2017-08-29 11:43:00,58.03,72.24,4367.0,145.4,109.5
2017-08-29 11:44:00,58.04,72.23,4369.0,145.6,109.4
2017-08-29 11:45:00,58.06,72.25,4378.0,145.7,109.3
2017-08-29 11:46:00,58.04,72.25,4362.0,145.5,108.9
2017-08-29 11:47:00,58.09,72.32,4361.0,145.0,108.7
2017-08-29 11:48:00,58.02,72.33,4371.0,145.3,108.5
2017-08-29 11:49:00,57.4,72.42,4375.0,146.2,117.1
2017-08-29 11:50:00,55.15,72.33,4399.0,150.5,149.4
2017-08-29 11:51:00,54.4,72.37,4396.0,156.0,165.2
2017-08-29 11:52:00,54.05,72.31,4396.0,158.7,171.2
2017-08-29 11:53:00,53.93,72.32,4403.0,160.0,173.3
2017-08-29 11:54:00,53.78,72.27,4391.0,160.7,174.2
2017-08-29 11:55:00,53.66,72.26,4400.0,160.4,174.1
2017-08-29 11:56:00,53.49,72.24,4396.0,160.4,174.0
2017-08-29 11:57:00,53.41,72.17,4399.0,160.2,173.7
2017-08-29 11:58:00,53.32,72.14,4396.0,160.4,173.9
2017-08-29 11:59:00,53.27,72.17,4402.0,160.3,173.7
2017-08-29 12:00:00,53.17,72.11,4397.0,160.1,173.4
2017-08-29 12:01:00,53.05,72.1,4399.0,159.6,172.9
2017-08-29 12:02:00,54.44,71.97,4381.0,157.5,169.6
2017-08-29 12:03:00,56.38,71.96,4378.0,152.9,158.7
2017-08-29 12:04:00,56.47,71.93,4370.0,149.1,149.3
2017-08-29 12:05:00,56.56,71.97,4376.0,147.9,139.5
2017-08-29 12:06:00,56.69,71.99,4372.0,147.8,131.7
2017-08-29 12:07:00,56.82,72.08,4381.0,147.8,126.0
2017-08-29 12:08:00,56.96,72.12,4373.0,147.6,121.8
2017-08-29 12:09:00,57.06,72.19,4372.0,146.9,118.4
2017-08-29 12:10:00,57.11,72.2,4378.0,146.3,115.9
2017-08-29 12:11:00,57.23,72.24,4372.0,146.0,114.0
2017-08-29 12:12:00,57.32,72.28,4376.0,145.9,112.6
2017-08-29 12:13:00,57.4,72.3,4371.0,145.9,111.7
2017-08-29 12:14:00,57.45,72.37,4369.0,145.9,111.2
2017-08-29 12:15:00,57.59,72.4,4372.0,146.4,110.8
2017-08-29 12:16:00,57.68,72.44,4366.0,146.7,110.5
2017-08-29 12:17:00,57.76,72.46,4365.0,146.6,110.4
2017-08-29 12:18:00,57.83,72.51,4366.0,146.7,110.1
2017-08-29 12:19:00,57.88,72.57,4367.0,146.4,109.9
2017-08-29 12:20:00,57.92,72.6,4365.0,146.9,110.1
2017-08-29 12:21:00,58.05,72.61,4359.0,147.5,110.2
2017-08-29 12:22:00,58.09,72.6,4359.0,147.6,110.3
2017-08-29 12:23:00,58.14,72.64,4369.0,147.3,110.0
2017-08-29 12:24:00,58.16,72.66,4367.0,147.4,110.1
2017-08-29 12:25:00,58.25,72.68,4365.0,148.1,110.2
2017-08-29 12:26:00,58.27,72.7,4364.0,148.0,110.2
2017-08-29 12:27:00,58.32,72.74,4368.0,147.7,110.0
2017-08-29 12:28:00,58.31,72.74,4371.0,147.5,109.9
2017-08-29 12:29:00,58.39,72.83,4374.0,147.4,109.8
2017-08-29 12:30:00,58.41,72.83,4361.0,147.4,109.9
2017-08-29 12:31:00,58.45,72.79,4360.0,147.9,110.0
2017-08-29 12:32:00,58.5,72.85,4360.0,147.7,110.0
2017-08-29 12:33:00,58.51,72.82,4364.0,147.2,110.1
2017-08-29 12:34:00,58.55,72.88,4369.0,147.4,110.1
2017-08-29 12:35:00,58.66,72.89,4365.0,147.8,110.2
2017-08-29 12:36:00,58.74,72.94,4369.0,148.5,110.7
2017-08-29 12:37:00,58.77,72.96,4360.0,149.4,110.8
2017-08-29 12:38:00,58.8,73.01,4348.0,149.3,111.1
2017-08-29 12:39:00,58.88,73.06,4369.0,149.5,111.4
2017-08-29 12:40:00,58.89,73.01,4361.0,150.2,111.7
2017-08-29 12:41:00,58.94,73.03,4359.0,150.6,112.0
2017-08-29 12:42:00,58.96,73.01,4352.0,150.4,112.2
2017-08-29 12:43:00,58.98,73.06,4364.0,150.6,112.4
2017-08-29 12:44:00,59.01,73.04,4365.0,151.3,112.6
2017-08-29 12:45:00,59.03,73.11,4352.0,151.3,112.5
